Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed,Test % Positive,Geography
3/8/2020,Broome,0,0,2,2,0.00%,COUNTY
3/8/2020,Cattaraugus,0,0,0,0,0.00%,COUNTY
3/8/2020,Cayuga,0,0,0,0,0.00%,COUNTY
3/8/2020,Chautauqua,0,0,0,0,0.00%,COUNTY
3/8/2020,Chemung,0,0,0,0,0.00%,COUNTY
3/8/2020,Chenango,0,0,0,0,0.00%,COUNTY
3/8/2020,Clinton,0,0,0,0,0.00%,COUNTY
3/8/2020,Columbia,0,0,1,1,0.00%,COUNTY
3/8/2020,Cortland,0,0,0,1,0.00%,COUNTY
3/8/2020,Delaware,0,0,0,0,0.00%,COUNTY
3/8/2020,Dutchess,0,0,0,0,0.00%,COUNTY
3/8/2020,Erie,0,0,1,15,0.00%,COUNTY
3/8/2020,Essex,0,0,0,0,0.00%,COUNTY
3/8/2020,Franklin,0,0,0,0,0.00%,COUNTY
3/8/2020,Fulton,0,0,0,0,0.00%,COUNTY
3/8/2020,Genesee,0,0,0,0,0.00%,COUNTY
3/8/2020,Greene,0,0,0,0,0.00%,COUNTY
3/8/2020,Hamilton,0,0,0,0,0.00%,COUNTY
3/8/2020,Herkimer,0,0,0,0,0.00%,COUNTY
3/8/2020,Jefferson,0,0,0,1,0.00%,COUNTY
3/8/2020,Kings,2,6,10,44,20.00%,COUNTY
3/8/2020,Lewis,0,0,0,0,0.00%,COUNTY
3/8/2020,Livingston,0,0,0,0,0.00%,COUNTY
3/8/2020,Madison,0,0,0,0,0.00%,COUNTY
3/8/2020,Monroe,0,0,1,3,0.00%,COUNTY
3/8/2020,Montgomery,0,0,0,0,0.00%,COUNTY
3/8/2020,Nassau,4,10,11,27,36.36%,COUNTY
3/8/2020,New York,0,5,24,85,0.00%,COUNTY
3/8/2020,Niagara,0,0,1,1,0.00%,COUNTY
3/8/2020,Oneida,0,0,0,2,0.00%,COUNTY
3/8/2020,Onondaga,0,0,0,0,0.00%,COUNTY
3/8/2020,Ontario,0,0,0,0,0.00%,COUNTY
3/8/2020,Orange,0,0,0,0,0.00%,COUNTY
3/8/2020,Orleans,0,0,0,0,0.00%,COUNTY
3/8/2020,Oswego,0,0,0,0,0.00%,COUNTY
3/8/2020,Otsego,0,0,1,2,0.00%,COUNTY
3/8/2020,Out-of-State,0,0,0,0,0.00%,COUNTY
3/8/2020,Putnam,0,0,0,2,0.00%,COUNTY
3/8/2020,Queens,1,3,13,45,7.69%,COUNTY
3/8/2020,Rensselaer,0,0,0,4,0.00%,COUNTY
3/8/2020,Richmond,0,0,0,5,0.00%,COUNTY
3/8/2020,Rockland,0,1,2,3,0.00%,COUNTY
3/8/2020,Saratoga,0,0,0,1,0.00%,COUNTY
3/8/2020,Schenectady,0,0,1,1,0.00%,COUNTY
3/8/2020,Schoharie,0,0,0,0,0.00%,COUNTY
3/8/2020,Schuyler,0,0,0,0,0.00%,COUNTY
3/8/2020,Seneca,0,0,0,0,0.00%,COUNTY
3/8/2020,St. Lawrence,0,0,0,2,0.00%,COUNTY
3/8/2020,Steuben,0,0,0,0,0.00%,COUNTY
3/8/2020,Suffolk,1,1,11,18,9.09%,COUNTY
3/8/2020,Sullivan,0,0,0,0,0.00%,COUNTY
3/8/2020,Tioga,0,0,0,0,0.00%,COUNTY
3/8/2020,Tompkins,0,0,0,0,0.00%,COUNTY
3/8/2020,Ulster,1,1,1,2,100.00%,COUNTY
3/8/2020,Warren,0,0,0,1,0.00%,COUNTY
3/8/2020,Washington,0,0,2,2,0.00%,COUNTY
3/8/2020,Wayne,0,0,0,0,0.00%,COUNTY
3/8/2020,Westchester,18,60,207,370,8.70%,COUNTY
3/8/2020,Wyoming,0,0,0,0,0.00%,COUNTY
3/8/2020,Yates,0,0,0,0,0.00%,COUNTY
3/9/2020,Albany,0,0,3,13,0.00%,COUNTY
3/9/2020,Allegany,0,0,0,0,0.00%,COUNTY
3/9/2020,Bronx,4,5,31,76,12.90%,COUNTY
3/9/2020,Broome,0,0,1,3,0.00%,COUNTY
3/9/2020,Cattaraugus,0,0,0,0,0.00%,COUNTY
3/9/2020,Cayuga,0,0,0,0,0.00%,COUNTY
3/9/2020,Chautauqua,0,0,0,0,0.00%,COUNTY
3/9/2020,Chemung,0,0,0,0,0.00%,COUNTY
3/9/2020,Chenango,0,0,0,0,0.00%,COUNTY
3/9/2020,Clinton,0,0,0,0,0.00%,COUNTY
3/9/2020,Columbia,0,0,0,1,0.00%,COUNTY
3/9/2020,Cortland,0,0,0,1,0.00%,COUNTY
3/9/2020,Delaware,0,0,1,1,0.00%,COUNTY
3/9/2020,Dutchess,0,0,0,0,0.00%,COUNTY
3/9/2020,Erie,0,0,1,16,0.00%,COUNTY
3/9/2020,Essex,0,0,0,0,0.00%,COUNTY
3/9/2020,Franklin,0,0,0,0,0.00%,COUNTY
3/9/2020,Fulton,0,0,1,1,0.00%,COUNTY
3/9/2020,Genesee,0,0,0,0,0.00%,COUNTY
3/9/2020,Greene,0,0,0,0,0.00%,COUNTY
3/9/2020,Hamilton,0,0,0,0,0.00%,COUNTY
3/9/2020,Herkimer,0,0,0,0,0.00%,COUNTY
3/9/2020,Jefferson,0,0,0,1,0.00%,COUNTY
3/9/2020,Kings,1,7,31,75,3.23%,COUNTY
3/9/2020,Lewis,0,0,0,0,0.00%,COUNTY
3/9/2020,Livingston,0,0,0,0,0.00%,COUNTY
3/9/2020,Madison,0,0,0,0,0.00%,COUNTY
3/9/2020,Monroe,0,0,0,3,0.00%,COUNTY
3/9/2020,Montgomery,0,0,0,0,0.00%,COUNTY
3/9/2020,Nassau,4,14,15,42,26.67%,COUNTY
3/9/2020,New York,7,12,47,132,14.89%,COUNTY
3/9/2020,Niagara,0,0,0,1,0.00%,COUNTY
3/9/2020,Oneida,0,0,0,2,0.00%,COUNTY
3/9/2020,Onondaga,0,0,1,1,0.00%,COUNTY
3/9/2020,Ontario,0,0,0,0,0.00%,COUNTY
3/9/2020,Orange,0,0,1,1,0.00%,COUNTY
3/9/2020,Orleans,0,0,0,0,0.00%,COUNTY
3/9/2020,Oswego,0,0,0,0,0.00%,COUNTY
3/9/2020,Otsego,0,0,0,2,0.00%,COUNTY
3/9/2020,Out-of-State,0,0,0,0,0.00%,COUNTY
3/9/2020,Putnam,0,0,1,3,0.00%,COUNTY
3/9/2020,Queens,0,3,15,60,0.00%,COUNTY
3/9/2020,Rensselaer,0,0,1,5,0.00%,COUNTY
3/9/2020,Richmond,0,0,6,11,0.00%,COUNTY
3/9/2020,Rockland,3,4,7,10,42.86%,COUNTY
3/9/2020,Saratoga,2,2,9,10,22.22%,COUNTY
3/9/2020,Schenectady,0,0,2,3,0.00%,COUNTY
3/9/2020,Schoharie,0,0,0,0,0.00%,COUNTY
3/9/2020,Schuyler,0,0,0,0,0.00%,COUNTY
3/9/2020,Seneca,0,0,0,0,0.00%,COUNTY
3/9/2020,St. Lawrence,0,0,0,2,0.00%,COUNTY
3/9/2020,Steuben,0,0,0,0,0.00%,COUNTY
3/9/2020,Suffolk,0,1,4,22,0.00%,COUNTY
3/9/2020,Sullivan,0,0,0,0,0.00%,COUNTY
3/9/2020,Tioga,0,0,0,0,0.00%,COUNTY
3/9/2020,Tompkins,0,0,1,1,0.00%,COUNTY
3/9/2020,Ulster,0,1,0,2,0.00%,COUNTY
3/9/2020,Warren,0,0,0,1,0.00%,COUNTY
3/9/2020,Washington,0,0,0,2,0.00%,COUNTY
3/9/2020,Wayne,0,0,0,0,0.00%,COUNTY
3/9/2020,Westchester,42,102,222,592,18.92%,COUNTY
3/9/2020,Wyoming,0,0,0,0,0.00%,COUNTY
3/9/2020,Yates,0,0,0,0,0.00%,COUNTY
3/10/2020,Albany,0,0,2,15,0.00%,COUNTY
3/10/2020,Allegany,0,0,0,0,0.00%,COUNTY
3/10/2020,Bronx,0,5,47,123,0.00%,COUNTY
3/10/2020,Broome,0,0,1,4,0.00%,COUNTY
3/10/2020,Cattaraugus,0,0,0,0,0.00%,COUNTY
3/10/2020,Cayuga,0,0,0,0,0.00%,COUNTY
3/10/2020,Chautauqua,0,0,0,0,0.00%,COUNTY
3/10/2020,Chemung,0,0,1,1,0.00%,COUNTY
3/10/2020,Chenango,0,0,0,0,0.00%,COUNTY
3/10/2020,Clinton,0,0,0,0,0.00%,COUNTY
3/10/2020,Columbia,0,0,0,1,0.00%,COUNTY
3/10/2020,Cortland,0,0,0,1,0.00%,COUNTY
3/10/2020,Delaware,0,0,1,2,0.00%,COUNTY
3/10/2020,Dutchess,0,0,2,2,0.00%,COUNTY
3/10/2020,Erie,0,0,2,18,0.00%,COUNTY
3/10/2020,Essex,0,0,0,0,0.00%,COUNTY
3/10/2020,Franklin,0,0,0,0,0.00%,COUNTY
3/10/2020,Fulton,0,0,1,2,0.00%,COUNTY
3/10/2020,Genesee,0,0,1,1,0.00%,COUNTY
3/10/2020,Greene,0,0,0,0,0.00%,COUNTY
3/10/2020,Hamilton,0,0,0,0,0.00%,COUNTY
3/10/2020,Herkimer,0,0,0,0,0.00%,COUNTY
3/10/2020,Jefferson,0,0,0,1,0.00%,COUNTY
3/10/2020,Kings,7,14,29,104,24.14%,COUNTY
3/10/2020,Lewis,0,0,0,0,0.00%,COUNTY
3/10/2020,Livingston,0,0,1,1,0.00%,COUNTY
3/10/2020,Madison,0,0,0,0,0.00%,COUNTY
3/10/2020,Monroe,0,0,0,3,0.00%,COUNTY
3/10/2020,Montgomery,0,0,1,1,0.00%,COUNTY
3/10/2020,Nassau,6,20,22,64,27.27%,COUNTY
3/10/2020,New York,12,24,78,210,15.38%,COUNTY
3/10/2020,Niagara,0,0,0,1,0.00%,COUNTY
3/10/2020,Oneida,0,0,0,2,0.00%,COUNTY
3/10/2020,Onondaga,0,0,0,1,0.00%,COUNTY
3/10/2020,Ontario,0,0,0,0,0.00%,COUNTY
3/10/2020,Orange,0,0,0,1,0.00%,COUNTY
3/10/2020,Orleans,0,0,0,0,0.00%,COUNTY
3/10/2020,Oswego,0,0,1,1,0.00%,COUNTY
3/10/2020,Otsego,0,0,0,2,0.00%,COUNTY
3/10/2020,Out-of-State,0,0,0,0,0.00%,COUNTY
3/10/2020,Putnam,0,0,0,3,0.00%,COUNTY
3/10/2020,Queens,4,7,18,78,22.22%,COUNTY
3/10/2020,Rensselaer,0,0,1,6,0.00%,COUNTY
3/10/2020,Richmond,1,1,5,16,20.00%,COUNTY
3/10/2020,Rockland,0,4,2,12,0.00%,COUNTY
3/10/2020,Saratoga,0,2,2,12,0.00%,COUNTY
3/10/2020,Schenectady,0,0,0,3,0.00%,COUNTY
3/10/2020,Schoharie,0,0,0,0,0.00%,COUNTY
3/10/2020,Schuyler,0,0,0,0,0.00%,COUNTY
3/10/2020,Seneca,0,0,0,0,0.00%,COUNTY
3/10/2020,St. Lawrence,0,0,1,3,0.00%,COUNTY
3/10/2020,Steuben,0,0,0,0,0.00%,COUNTY
3/10/2020,Suffolk,5,6,24,46,20.83%,COUNTY
3/10/2020,Sullivan,0,0,0,0,0.00%,COUNTY
3/10/2020,Tioga,0,0,0,0,0.00%,COUNTY
3/10/2020,Tompkins,0,0,0,1,0.00%,COUNTY
3/10/2020,Ulster,0,1,2,4,0.00%,COUNTY
3/10/2020,Warren,0,0,2,3,0.00%,COUNTY
3/10/2020,Washington,0,0,1,3,0.00%,COUNTY
3/10/2020,Wayne,0,0,0,0,0.00%,COUNTY
3/10/2020,Westchester,9,111,177,769,5.08%,COUNTY
3/10/2020,Wyoming,0,0,0,0,0.00%,COUNTY
3/10/2020,Yates,0,0,0,0,0.00%,COUNTY
3/11/2020,Albany,0,0,13,28,0.00%,COUNTY
3/11/2020,Allegany,0,0,4,4,0.00%,COUNTY
3/11/2020,Bronx,2,7,31,154,6.45%,COUNTY
3/11/2020,Broome,0,0,1,5,0.00%,COUNTY
3/11/2020,Cattaraugus,0,0,0,0,0.00%,COUNTY
3/11/2020,Cayuga,0,0,0,0,0.00%,COUNTY
3/11/2020,Chautauqua,0,0,0,0,0.00%,COUNTY
3/11/2020,Chemung,0,0,0,1,0.00%,COUNTY
3/11/2020,Chenango,0,0,0,0,0.00%,COUNTY
3/11/2020,Clinton,0,0,4,4,0.00%,COUNTY
3/11/2020,Columbia,0,0,2,3,0.00%,COUNTY
3/11/2020,Cortland,0,0,0,1,0.00%,COUNTY
3/11/2020,Delaware,0,0,2,4,0.00%,COUNTY
3/11/2020,Dutchess,1,1,5,7,20.00%,COUNTY
3/11/2020,Erie,0,0,0,18,0.00%,COUNTY
3/11/2020,Essex,0,0,0,0,0.00%,COUNTY
3/11/2020,Franklin,0,0,0,0,0.00%,COUNTY
3/11/2020,Fulton,0,0,2,4,0.00%,COUNTY
3/11/2020,Genesee,0,0,0,1,0.00%,COUNTY
3/11/2020,Greene,0,0,3,3,0.00%,COUNTY
3/11/2020,Hamilton,0,0,0,0,0.00%,COUNTY
3/11/2020,Herkimer,0,0,0,0,0.00%,COUNTY
3/11/2020,Jefferson,0,0,1,2,0.00%,COUNTY
3/11/2020,Kings,2,16,24,128,8.33%,COUNTY
3/11/2020,Lewis,0,0,0,0,0.00%,COUNTY
3/11/2020,Livingston,0,0,0,1,0.00%,COUNTY
3/11/2020,Madison,0,0,0,0,0.00%,COUNTY
3/11/2020,Monroe,0,0,0,3,0.00%,COUNTY
3/11/2020,Montgomery,0,0,1,2,0.00%,COUNTY
3/11/2020,Nassau,11,31,58,122,18.97%,COUNTY
3/11/2020,New York,3,27,70,280,4.29%,COUNTY
3/11/2020,Niagara,0,0,1,2,0.00%,COUNTY
3/11/2020,Oneida,0,0,1,3,0.00%,COUNTY
3/11/2020,Onondaga,0,0,3,4,0.00%,COUNTY
3/11/2020,Ontario,0,0,0,0,0.00%,COUNTY
3/11/2020,Orange,1,1,4,5,25.00%,COUNTY
3/11/2020,Orleans,0,0,0,0,0.00%,COUNTY
3/11/2020,Oswego,0,0,0,1,0.00%,COUNTY
3/11/2020,Otsego,0,0,0,2,0.00%,COUNTY
3/11/2020,Out-of-State,0,0,0,0,0.00%,COUNTY
3/11/2020,Putnam,0,0,7,10,0.00%,COUNTY
3/11/2020,Queens,5,12,44,122,11.36%,COUNTY
3/11/2020,Rensselaer,0,0,1,7,0.00%,COUNTY
3/11/2020,Richmond,1,2,5,21,20.00%,COUNTY
3/11/2020,Rockland,2,6,2,14,100.00%,COUNTY
3/11/2020,Saratoga,1,3,31,43,3.23%,COUNTY
3/11/2020,Schenectady,0,0,12,15,0.00%,COUNTY
3/11/2020,Schoharie,0,0,2,2,0.00%,COUNTY
3/11/2020,Schuyler,0,0,0,0,0.00%,COUNTY
3/11/2020,Seneca,0,0,0,0,0.00%,COUNTY
3/11/2020,St. Lawrence,0,0,2,5,0.00%,COUNTY
3/11/2020,Steuben,0,0,0,0,0.00%,COUNTY
3/11/2020,Suffolk,5,11,24,70,20.83%,COUNTY
3/11/2020,Sullivan,0,0,1,1,0.00%,COUNTY
3/11/2020,Tioga,0,0,1,1,0.00%,COUNTY
3/11/2020,Tompkins,0,0,2,3,0.00%,COUNTY
3/11/2020,Ulster,1,2,1,5,100.00%,COUNTY
3/11/2020,Warren,0,0,1,4,0.00%,COUNTY
3/11/2020,Washington,0,0,4,7,0.00%,COUNTY
3/11/2020,Wayne,0,0,0,0,0.00%,COUNTY
3/11/2020,Westchester,21,132,183,952,11.48%,COUNTY
3/11/2020,Wyoming,0,0,0,0,0.00%,COUNTY
3/11/2020,Yates,0,0,0,0,0.00%,COUNTY
3/12/2020,Albany,1,1,11,39,9.09%,COUNTY
3/12/2020,Allegany,0,0,1,5,0.00%,COUNTY
3/12/2020,Bronx,3,10,36,190,8.33%,COUNTY
3/12/2020,Broome,1,1,2,7,50.00%,COUNTY
3/12/2020,Cattaraugus,0,0,2,2,0.00%,COUNTY
3/12/2020,Cayuga,0,0,0,0,0.00%,COUNTY
3/12/2020,Chautauqua,0,0,1,1,0.00%,COUNTY
3/12/2020,Chemung,0,0,0,1,0.00%,COUNTY
3/12/2020,Chenango,0,0,0,0,0.00%,COUNTY
3/12/2020,Clinton,0,0,3,7,0.00%,COUNTY
3/12/2020,Columbia,0,0,2,5,0.00%,COUNTY
3/12/2020,Cortland,0,0,0,1,0.00%,COUNTY
3/12/2020,Delaware,1,1,1,5,100.00%,COUNTY
3/12/2020,Dutchess,0,1,3,10,0.00%,COUNTY
3/12/2020,Erie,0,0,13,31,0.00%,COUNTY
3/12/2020,Essex,0,0,0,0,0.00%,COUNTY
3/12/2020,Franklin,0,0,1,1,0.00%,COUNTY
3/12/2020,Fulton,0,0,1,5,0.00%,COUNTY
3/12/2020,Genesee,0,0,0,1,0.00%,COUNTY
3/12/2020,Greene,0,0,0,3,0.00%,COUNTY
3/12/2020,Hamilton,0,0,0,0,0.00%,COUNTY
3/12/2020,Herkimer,1,1,1,1,100.00%,COUNTY
3/12/2020,Jefferson,0,0,0,2,0.00%,COUNTY
3/12/2020,Kings,8,24,59,187,13.56%,COUNTY
3/12/2020,Lewis,0,0,0,0,0.00%,COUNTY
3/12/2020,Livingston,0,0,0,1,0.00%,COUNTY
3/12/2020,Madison,0,0,0,0,0.00%,COUNTY
3/12/2020,Monroe,1,1,10,13,10.00%,COUNTY
3/12/2020,Montgomery,0,0,0,2,0.00%,COUNTY
3/12/2020,Nassau,14,45,86,208,16.28%,COUNTY
3/12/2020,New York,18,45,186,466,9.68%,COUNTY
3/12/2020,Niagara,0,0,1,3,0.00%,COUNTY
3/12/2020,Oneida,0,0,1,4,0.00%,COUNTY
3/12/2020,Onondaga,0,0,1,5,0.00%,COUNTY
3/12/2020,Ontario,0,0,2,2,0.00%,COUNTY
3/12/2020,Orange,0,1,12,17,0.00%,COUNTY
3/12/2020,Orleans,0,0,0,0,0.00%,COUNTY
3/12/2020,Oswego,0,0,0,1,0.00%,COUNTY
3/12/2020,Otsego,0,0,0,2,0.00%,COUNTY
3/12/2020,Out-of-State,0,0,0,0,0.00%,COUNTY
3/12/2020,Putnam,0,0,1,11,0.00%,COUNTY
3/12/2020,Queens,15,27,74,196,20.27%,COUNTY
3/12/2020,Rensselaer,0,0,2,9,0.00%,COUNTY
3/12/2020,Richmond,4,6,16,37,25.00%,COUNTY
3/12/2020,Rockland,2,8,5,19,40.00%,COUNTY
3/12/2020,Saratoga,0,3,32,75,0.00%,COUNTY
3/12/2020,Schenectady,0,0,5,20,0.00%,COUNTY
3/12/2020,Schoharie,0,0,1,3,0.00%,COUNTY
3/12/2020,Schuyler,0,0,0,0,0.00%,COUNTY
3/12/2020,Seneca,0,0,0,0,0.00%,COUNTY
3/12/2020,St. Lawrence,0,0,1,6,0.00%,COUNTY
3/12/2020,Steuben,0,0,0,0,0.00%,COUNTY
3/12/2020,Suffolk,11,22,73,143,15.07%,COUNTY
3/12/2020,Sullivan,0,0,0,1,0.00%,COUNTY
3/12/2020,Tioga,0,0,0,1,0.00%,COUNTY
3/12/2020,Tompkins,0,0,2,5,0.00%,COUNTY
3/12/2020,Ulster,3,5,6,11,50.00%,COUNTY
3/12/2020,Warren,0,0,0,4,0.00%,COUNTY
3/12/2020,Washington,0,0,0,7,0.00%,COUNTY
3/12/2020,Wayne,0,0,0,0,0.00%,COUNTY
3/12/2020,Westchester,19,151,108,1060,17.59%,COUNTY
3/12/2020,Wyoming,0,0,0,0,0.00%,COUNTY
3/12/2020,Yates,0,0,0,0,0.00%,COUNTY
3/13/2020,Albany,2,3,26,65,7.69%,COUNTY
3/13/2020,Allegany,0,0,0,5,0.00%,COUNTY
3/13/2020,Bronx,10,20,99,289,10.10%,COUNTY
3/13/2020,Broome,0,1,2,9,0.00%,COUNTY
3/13/2020,Cattaraugus,0,0,2,4,0.00%,COUNTY
3/13/2020,Cayuga,0,0,0,0,0.00%,COUNTY
3/13/2020,Chautauqua,0,0,1,2,0.00%,COUNTY
3/13/2020,Chemung,0,0,0,1,0.00%,COUNTY
3/13/2020,Chenango,0,0,0,0,0.00%,COUNTY
3/13/2020,Clinton,0,0,1,8,0.00%,COUNTY
3/13/2020,Columbia,0,0,1,6,0.00%,COUNTY
3/13/2020,Cortland,0,0,0,1,0.00%,COUNTY
3/13/2020,Delaware,0,1,1,6,0.00%,COUNTY
3/13/2020,Dutchess,2,3,10,20,20.00%,COUNTY
3/13/2020,Erie,0,0,5,36,0.00%,COUNTY
3/13/2020,Essex,0,0,2,2,0.00%,COUNTY
3/13/2020,Franklin,0,0,0,1,0.00%,COUNTY
3/13/2020,Fulton,0,0,1,6,0.00%,COUNTY
3/13/2020,Genesee,0,0,0,1,0.00%,COUNTY
3/13/2020,Greene,0,0,1,4,0.00%,COUNTY
3/13/2020,Hamilton,0,0,0,0,0.00%,COUNTY
3/13/2020,Herkimer,0,1,0,1,0.00%,COUNTY
3/13/2020,Jefferson,0,0,0,2,0.00%,COUNTY
3/13/2020,Kings,17,41,136,323,12.50%,COUNTY
3/13/2020,Lewis,0,0,1,1,0.00%,COUNTY
3/13/2020,Livingston,0,0,0,1,0.00%,COUNTY
3/13/2020,Madison,0,0,1,1,0.00%,COUNTY
3/13/2020,Monroe,1,2,4,17,25.00%,COUNTY
3/13/2020,Montgomery,0,0,0,2,0.00%,COUNTY
3/13/2020,Nassau,19,64,100,308,19.00%,COUNTY
3/13/2020,New York,39,84,268,734,14.55%,COUNTY
3/13/2020,Niagara,0,0,0,3,0.00%,COUNTY
3/13/2020,Oneida,0,0,1,5,0.00%,COUNTY
3/13/2020,Onondaga,0,0,9,14,0.00%,COUNTY
3/13/2020,Ontario,0,0,4,6,0.00%,COUNTY
3/13/2020,Orange,5,6,22,39,22.73%,COUNTY
3/13/2020,Orleans,0,0,1,1,0.00%,COUNTY
3/13/2020,Oswego,0,0,2,3,0.00%,COUNTY
3/13/2020,Otsego,0,0,1,3,0.00%,COUNTY
3/13/2020,Out-of-State,0,0,0,0,0.00%,COUNTY
3/13/2020,Putnam,0,0,14,25,0.00%,COUNTY
3/13/2020,Queens,30,57,154,350,19.48%,COUNTY
3/13/2020,Rensselaer,0,0,11,20,0.00%,COUNTY
3/13/2020,Richmond,5,11,34,71,14.71%,COUNTY
3/13/2020,Rockland,1,9,8,27,12.50%,COUNTY
3/13/2020,Saratoga,0,3,41,116,0.00%,COUNTY
3/13/2020,Schenectady,1,1,20,40,5.00%,COUNTY
3/13/2020,Schoharie,0,0,0,3,0.00%,COUNTY
3/13/2020,Schuyler,0,0,0,0,0.00%,COUNTY
3/13/2020,Seneca,0,0,0,0,0.00%,COUNTY
3/13/2020,St. Lawrence,0,0,1,7,0.00%,COUNTY
3/13/2020,Steuben,0,0,1,1,0.00%,COUNTY
3/13/2020,Suffolk,10,32,79,222,12.66%,COUNTY
3/13/2020,Sullivan,0,0,1,2,0.00%,COUNTY
3/13/2020,Tioga,1,1,1,2,100.00%,COUNTY
3/13/2020,Tompkins,1,1,5,10,20.00%,COUNTY
3/13/2020,Ulster,0,5,3,14,0.00%,COUNTY
3/13/2020,Warren,0,0,2,6,0.00%,COUNTY
3/13/2020,Washington,0,0,1,8,0.00%,COUNTY
3/13/2020,Wayne,0,0,2,2,0.00%,COUNTY
3/13/2020,Westchester,20,171,209,1269,9.57%,COUNTY
3/13/2020,Wyoming,0,0,0,0,0.00%,COUNTY
3/13/2020,Yates,0,0,1,1,0.00%,COUNTY
3/14/2020,Albany,3,6,108,173,2.78%,COUNTY
3/14/2020,Allegany,0,0,1,6,0.00%,COUNTY
3/14/2020,Bronx,8,28,80,369,10.00%,COUNTY
3/14/2020,Broome,0,1,3,12,0.00%,COUNTY
3/14/2020,Cattaraugus,0,0,1,5,0.00%,COUNTY
3/14/2020,Cayuga,0,0,3,3,0.00%,COUNTY
3/14/2020,Chautauqua,0,0,0,2,0.00%,COUNTY
3/14/2020,Chemung,0,0,0,1,0.00%,COUNTY
3/14/2020,Chenango,0,0,0,0,0.00%,COUNTY
3/14/2020,Clinton,0,0,1,9,0.00%,COUNTY
3/14/2020,Columbia,0,0,4,10,0.00%,COUNTY
3/14/2020,Cortland,0,0,1,2,0.00%,COUNTY
3/14/2020,Delaware,0,1,1,7,0.00%,COUNTY
3/14/2020,Dutchess,4,7,17,37,23.53%,COUNTY
3/14/2020,Erie,3,3,22,58,13.64%,COUNTY
3/14/2020,Essex,0,0,1,3,0.00%,COUNTY
3/14/2020,Franklin,0,0,1,2,0.00%,COUNTY
3/14/2020,Fulton,0,0,4,10,0.00%,COUNTY
3/14/2020,Genesee,0,0,0,1,0.00%,COUNTY
3/14/2020,Greene,2,2,8,12,25.00%,COUNTY
3/14/2020,Hamilton,0,0,0,0,0.00%,COUNTY
3/14/2020,Herkimer,0,1,1,2,0.00%,COUNTY
3/14/2020,Jefferson,0,0,0,2,0.00%,COUNTY
3/14/2020,Kings,17,58,99,422,17.17%,COUNTY
3/14/2020,Lewis,0,0,0,1,0.00%,COUNTY
3/14/2020,Livingston,0,0,0,1,0.00%,COUNTY
3/14/2020,Madison,0,0,1,2,0.00%,COUNTY
3/14/2020,Monroe,0,2,2,19,0.00%,COUNTY
3/14/2020,Montgomery,1,1,3,5,33.33%,COUNTY
3/14/2020,Nassau,20,84,82,390,24.39%,COUNTY
3/14/2020,New York,28,112,193,927,14.51%,COUNTY
3/14/2020,Niagara,0,0,1,4,0.00%,COUNTY
3/14/2020,Oneida,0,0,1,6,0.00%,COUNTY
3/14/2020,Onondaga,0,0,18,32,0.00%,COUNTY
3/14/2020,Ontario,0,0,3,9,0.00%,COUNTY
3/14/2020,Orange,0,6,12,51,0.00%,COUNTY
3/14/2020,Orleans,0,0,0,1,0.00%,COUNTY
3/14/2020,Oswego,0,0,2,5,0.00%,COUNTY
3/14/2020,Otsego,0,0,2,5,0.00%,COUNTY
3/14/2020,Out-of-State,0,0,0,0,0.00%,COUNTY
3/14/2020,Putnam,0,0,3,28,0.00%,COUNTY
3/14/2020,Queens,18,75,110,460,16.36%,COUNTY
3/14/2020,Rensselaer,0,0,40,60,0.00%,COUNTY
3/14/2020,Richmond,3,14,29,100,10.34%,COUNTY
3/14/2020,Rockland,3,12,21,48,14.29%,COUNTY
3/14/2020,Saratoga,0,3,45,161,0.00%,COUNTY
3/14/2020,Schenectady,1,2,54,94,1.85%,COUNTY
3/14/2020,Schoharie,0,0,0,3,0.00%,COUNTY
3/14/2020,Schuyler,0,0,1,1,0.00%,COUNTY
3/14/2020,Seneca,0,0,0,0,0.00%,COUNTY
3/14/2020,St. Lawrence,0,0,1,8,0.00%,COUNTY
3/14/2020,Steuben,0,0,0,1,0.00%,COUNTY
3/14/2020,Suffolk,9,41,38,260,23.68%,COUNTY
3/14/2020,Sullivan,0,0,7,9,0.00%,COUNTY
3/14/2020,Tioga,0,1,0,2,0.00%,COUNTY
3/14/2020,Tompkins,0,1,1,11,0.00%,COUNTY
3/14/2020,Ulster,0,5,30,44,0.00%,COUNTY
3/14/2020,Warren,0,0,13,19,0.00%,COUNTY
3/14/2020,Washington,0,0,1,9,0.00%,COUNTY
3/14/2020,Wayne,0,0,1,3,0.00%,COUNTY
3/14/2020,Westchester,11,182,220,1489,5.00%,COUNTY
3/14/2020,Wyoming,0,0,0,0,0.00%,COUNTY
3/14/2020,Yates,0,0,2,3,0.00%,COUNTY
3/15/2020,Albany,6,12,108,281,5.56%,COUNTY
3/15/2020,Allegany,2,2,5,11,40.00%,COUNTY
3/15/2020,Bronx,29,57,116,485,25.00%,COUNTY
3/15/2020,Broome,0,1,2,14,0.00%,COUNTY
3/15/2020,Cattaraugus,0,0,2,7,0.00%,COUNTY
3/15/2020,Cayuga,0,0,1,4,0.00%,COUNTY
3/15/2020,Chautauqua,0,0,1,3,0.00%,COUNTY
3/15/2020,Chemung,0,0,1,2,0.00%,COUNTY
